epoch,lr,next_lr,train_loss,train_cls_loss,train_seg_loss,train_accuracy,train_iou,train_dice,val_loss,val_cls_loss,val_seg_loss,val_accuracy,val_iou,val_dice
11,0.001,0.001,3.6121749074562737,3.3012286865192912,0.31094621737366135,0.09103260869565218,0.7052212156679319,0.8170505146617475,3.6470518526823623,3.3412577483965005,0.30579408225805865,0.08016304347826086,0.7004338710204415,0.8132258109424425
12,0.001,0.001,3.592672928519871,3.278821323228919,0.31385160723458166,0.09205163043478261,0.703856924953668,0.8152048218509426,3.722316617551057,3.4253032933110776,0.2970133488592894,0.058423913043478264,0.7055661963379901,0.8169069031010503
13,0.001,0.001,3.543962486412214,3.2445893417234006,0.29937313885792444,0.09578804347826086,0.7155226864244627,0.8239777444497399,3.8555639412092124,3.5509954224462095,0.30456852394601575,0.04755434782608696,0.7106491249540577,0.8195646690285724
14,0.001,0.001,3.4984155919240867,3.202428877353668,0.2959867226688758,0.11141304347826086,0.7200189913096635,0.826660511934239,3.6359755474588145,3.3397710012352984,0.29620453326598456,0.08695652173913043,0.7133234376492708,0.822451026543327
15,0.001,0.001,3.445424095444057,3.1652921982433484,0.28013189801055455,0.11277173913043478,0.7305767613908519,0.8347778495239175,3.557356139887934,3.2527829978777016,0.3045731355314669,0.10326086956521739,0.7051346613013226,0.8142966731734897
16,0.001,0.001,3.4187872150669927,3.1333241151726763,0.2854631034576375,0.1253396739130435,0.7272302812856176,0.8320115500170252,3.678557883138242,3.3883546953615933,0.2902031851851422,0.07065217391304347,0.7078696592994358,0.8176958275877911
17,0.001,0.001,3.3414841086968132,3.058668501999067,0.28281560507805453,0.14130434782608695,0.7293387113705926,0.8335934307264246,3.4842787514562192,3.181299168130626,0.30297960146613745,0.10461956521739131,0.7076394506122755,0.8172460975854293
18,0.001,0.001,3.2740777471791143,3.001921824786974,0.27215592806106026,0.15523097826086957,0.7379350869551949,0.8396696785221929,3.5713647966799527,3.2920868396759033,0.2792779673700747,0.10190217391304347,0.7193354679190594,0.8258204797039861
19,0.001,0.001,3.2071938955265544,2.9292145915653394,0.27797930849635083,0.16677989130434784,0.7350384703148967,0.8371949610502823,3.3222601310066553,3.050317919772604,0.2719422345576079,0.13994565217391305,0.7283266394034676,0.8326221548992655
20,0.001,0.001,3.0848487149114194,2.816636323928833,0.2682123895248641,0.19191576086956522,0.7438554731400117,0.8437107931012693,3.4818835051163384,3.2087696842525317,0.2731138085541518,0.12364130434782608,0.7215802332629329,0.8279941522556803
21,0.001,0.001,2.9892637366833896,2.71863301422285,0.27063072845339775,0.2139945652173913,0.7423078003137008,0.8424543045137239,3.2363216876983643,2.959549095319665,0.2767725936744524,0.18342391304347827,0.7173914676127227,0.8239849028380021
22,0.001,0.001,2.952862524467966,2.6885532011156497,0.2643093150918898,0.21807065217391305,0.7451243802257206,0.8444207783626474,3.1039679672407066,2.835864243300065,0.2681037207012591,0.18342391304347827,0.7319483420123225,0.8348475616911183
23,0.001,0.001,2.8920618373414744,2.629874853984169,0.26218697088568105,0.23811141304347827,0.7482758164405823,0.8463642733252567,3.4812838201937466,3.203994657682336,0.2772891573283983,0.11684782608695653,0.7202682313711747,0.82621227140012
24,0.001,0.001,2.8319973582806797,2.572913073975107,0.2590843066573143,0.24660326086956522,0.7513103556373845,0.8489799039519351,3.123423825139585,2.8667681942815366,0.2566556418719499,0.18206521739130435,0.7377423099849535,0.8388279728267504
25,0.001,0.001,2.7110002999720364,2.4605950803860375,0.25040522185356723,0.26222826086956524,0.7580857743387637,0.8535707132971805,3.0400617951932163,2.784149698589159,0.2559120959561804,0.20923913043478262,0.7371854782104492,0.8393130302429199
26,0.001,0.001,2.7053873590801074,2.449785968531733,0.2556013955694178,0.26902173913043476,0.7545648683672366,0.8505615106095439,2.856896213863207,2.5959621823352315,0.26093403152797534,0.2703804347826087,0.7366147689197374,0.8384712882663893
